	ribo_untr_a	ribo_untr_b	ribo_tm_a	ribo_tm_b	untr_a_hek	untr_b_hek	tm_a_hek	tm_b_hek
TOPBP1	1832	1954	803	628	4300	3916	3140	4057
TOPORS	531	611	395	313	1541	1424	1297	1589
TOR1A	706	929	476	266	561	459	416	476
TOR1AIP1	791	799	448	249	876	800	656	857
TOR1AIP2	768	859	351	208	1874	1554	1263	1618
TOR1B	231	315	129	84	211	197	144	189
TOR2A	103	133	69	50	113	91	80	105
TOR3A	300	375	205	112	768	718	469	645
TOX4	699	827	436	259	746	633	706	864
TP53	1513	1912	832	536	1003	874	626	905
TP53BP1	1936	2344	1072	672	3007	2763	2040	2589
TP53BP2	1167	1355	651	399	2343	2111	1561	1975
TP53I11	129	137	71	30	49	47	30	40
TP53I13	164	247	96	35	188	136	106	146
TP53I3	199	192	118	60	85	87	73	101
TP53INP1	150	208	71	61	70	43	30	46
TP53RK	367	455	223	140	352	371	255	348
TP53TG5	1	1	0	0	34	37	24	32
TP73	304	325	130	75	98	71	59	86
TPBG	413	556	226	162	113	79	87	110
TPCN1	186	206	125	56	182	160	95	138
TPCN2	98	127	65	34	237	244	167	210
TPD52	200	212	95	52	82	96	52	65
TPD52L1	435	423	143	119	126	130	92	121
TPD52L2	1090	1377	589	364	707	640	471	582
TPGS1	138	251	128	66	91	88	42	58
TPGS2	695	848	311	201	802	693	611	728
TPH1	2	0	0	2	45	44	10	38
TPI1	4385	5941	2564	1724	5358	5227	3834	4822
TPM1	617	797	289	223	575	652	432	531
TPM2	14	13	6	9	110	133	59	95
TPM3	1213	1575	618	388	2079	1908	1431	1704
TPM4	806	1061	479	239	378	437	224	336
TPMT	296	287	116	81	512	509	364	468
TPP1	367	500	229	97	432	381	193	231
TPP2	2034	2366	981	655	2391	2203	1762	2190
TPPP	41	52	25	15	32	21	10	21
TPR	4998	5585	2694	1818	19979	19166	13648	19068
TPRA1	244	378	154	89	297	215	247	281
TPRG1L	251	388	111	78	75	77	76	76
TPRKB	1030	1078	591	374	620	599	546	737
TPRN	206	359	138	77	266	243	203	250
TPST1	82	95	44	28	240	199	159	219
TPST2	130	174	45	31	177	145	119	143
TPT1	3392	4485	1349	1031	10257	9600	7853	9078
TPX2	3183	3368	1668	1211	4526	4110	2793	3628
TRA2A	1919	2589	1239	916	1425	1218	1041	1379
TRA2B	4449	5060	2369	1573	3146	2840	2739	3566
TRABD	657	841	293	187	727	631	458	602
TRADD	60	96	40	21	47	48	34	34
TRAF2	437	616	242	149	421	450	248	319
TRAF3	201	203	87	53	645	626	433	578
TRAF3IP1	328	464	169	129	513	484	387	449
TRAF3IP2	171	208	91	63	151	128	88	111
TRAF3IP3	0	0	1	0	26	18	19	23
TRAF4	286	367	197	76	405	356	314	409
TRAF5	204	247	125	80	210	227	142	196
TRAF6	188	228	150	82	319	277	213	251
TRAF7	284	373	151	63	815	644	642	812
TRAFD1	1095	1430	722	465	958	844	771	925
TRAIP	223	304	153	76	520	518	391	472
TRAK1	108	148	65	46	722	641	461	624
TRAK2	118	99	47	47	654	571	477	650
TRAM1	1418	1658	652	437	1955	1627	1988	2368
TRAM1L1	14	18	10	12	43	40	37	51
TRAM2	210	235	123	72	149	116	65	77
TRAP1	4561	5310	2264	1448	4837	4577	3588	4549
TRAPPC1	1220	1551	750	491	398	342	262	310
TRAPPC10	383	481	202	127	1354	1294	841	1132
TRAPPC11	654	720	340	198	903	888	682	837
TRAPPC12	384	500	210	127	632	589	406	523
TRAPPC13	462	497	230	177	680	657	564	694
TRAPPC2	73	56	50	29	128	121	82	117
TRAPPC2B	58	57	45	27	23	19	19	15
TRAPPC2L	565	655	306	189	657	658	519	671
TRAPPC3	1086	1459	623	419	629	633	510	596
TRAPPC4	593	757	366	234	596	558	492	564
TRAPPC5	866	904	369	229	341	283	305	427
TRAPPC6A	60	91	49	32	66	68	55	74
TRAPPC6B	155	172	71	55	143	163	116	190
TRAPPC8	866	832	470	312	1630	1489	1222	1551
TRAPPC9	348	421	214	126	351	273	154	247
TRDMT1	212	193	108	60	168	169	118	145
TRERF1	157	166	91	66	34	28	22	37
TREX1	1	2	0	0	39	31	31	44
TREX2	1	1	0	0	148	155	84	122
TRHDE	0	0	0	0	23	13	13	20
TRIAP1	417	540	388	208	131	150	89	136
TRIB1	521	639	314	184	179	128	130	186
TRIB2	211	247	92	65	21	22	13	20
TRIB3	224	244	150	77	180	175	131	141
TRIM11	374	507	225	140	594	575	342	444
TRIM13	462	599	335	181	602	559	423	547
TRIM14	195	268	116	57	96	116	51	66
TRIM16	8	15	6	3	71	82	55	81
TRIM16L	1	6	0	2	78	73	58	79
TRIM17	0	0	0	0	47	37	22	30
TRIM2	397	427	215	152	440	381	329	378
TRIM21	132	177	87	63	98	96	81	82
TRIM23	505	596	320	173	577	593	416	606
TRIM24	1348	1551	769	459	1179	930	855	1101
TRIM25	1399	1848	817	531	453	381	293	405
TRIM26	480	622	333	211	434	473	279	384
TRIM27	1101	1479	745	436	2162	1905	1623	1997
TRIM28	10381	14589	6223	3879	9983	8623	7232	8951
TRIM3	69	92	40	13	123	122	92	127
TRIM32	280	372	185	124	341	311	196	258
TRIM33	1282	1450	707	468	2175	1950	1550	1902
TRIM35	237	358	162	80	213	182	116	149
TRIM36	182	165	91	57	121	113	98	128
TRIM37	565	574	228	166	1972	1861	1407	1729
TRIM38	168	172	98	59	139	116	71	97
TRIM39	23	15	7	4	48	38	30	44
TRIM4	426	574	261	162	477	436	293	417
TRIM41	149	237	120	70	586	672	467	600
TRIM44	466	694	297	191	323	340	259	331
TRIM45	72	84	32	12	185	184	111	169
TRIM5	141	145	84	65	56	67	51	52
TRIM52	55	79	33	26	221	244	160	192
TRIM56	152	223	120	59	35	40	23	29
TRIM59	74	67	47	24	169	164	99	142
TRIM62	59	71	34	25	70	43	37	35
TRIM65	437	528	277	181	506	429	368	437
TRIM66	23	19	17	4	235	200	114	147
TRIM68	89	120	61	35	173	142	109	114
TRIM71	11	16	8	8	114	100	68	95
TRIM8	279	382	128	95	358	345	205	275
TRIM9	306	321	148	102	247	250	160	204
TRIO	766	840	377	205	3041	2598	1831	2425
TRIOBP	303	394	157	111	400	346	235	292
TRIP10	349	422	170	96	366	373	250	315
TRIP11	789	915	396	302	1846	1781	1132	1756
TRIP12	4586	5134	2775	1755	8272	7105	5652	6980
TRIP13	2207	2481	1108	660	1150	1024	944	1244
TRIP4	479	523	277	179	290	251	167	214
TRIP6	1864	2471	1118	627	763	780	570	740
TRIQK	60	59	32	18	44	42	28	33
TRIR	1251	1751	835	496	827	929	549	726
TRIT1	397	440	217	161	565	563	401	533
TRMO	202	228	130	74	363	284	305	343
TRMT1	797	1209	535	363	1479	1373	1202	1390
TRMT10A	238	302	109	78	317	277	219	303
TRMT10B	62	72	39	14	180	183	127	154
TRMT10C	1709	1882	1021	747	2391	2303	2038	2351
TRMT11	556	485	229	175	1544	1579	935	1243
TRMT112	927	1424	718	412	1067	977	719	913
TRMT12	170	158	101	46	485	432	319	394
TRMT13	507	594	269	214	615	623	374	513
TRMT1L	878	965	527	350	1093	1046	819	993
TRMT2A	877	1177	478	300	1439	1377	1060	1336
TRMT2B	188	207	139	94	538	486	360	433
TRMT44	160	221	105	54	492	429	309	388
TRMT5	651	636	375	252	833	733	609	735
TRMT6	827	986	434	314	1012	908	758	968
TRMT61A	512	730	305	183	261	203	185	221
TRMT61B	224	258	114	76	432	377	317	390
TRMU	665	916	380	213	952	934	744	896
TRNAU1AP	330	377	176	119	647	570	432	528
TRNT1	295	310	136	79	586	604	354	473
TRO	411	484	286	207	647	565	539	653
TROAP	826	953	524	308	993	827	686	821
TRPC1	109	127	46	43	615	615	442	528
TRPC3	57	56	40	12	80	76	42	70
TRPC4AP	1349	1704	793	514	1912	1768	1496	1837
TRPM4	52	58	25	15	90	91	46	68
TRPM6	20	12	11	5	40	32	31	30
TRPM7	360	334	194	105	2600	2321	1773	2192
TRPS1	349	381	210	126	762	643	516	646
TRPT1	149	172	68	40	152	157	113	162
TRPV1	15	16	11	2	238	198	130	168
TRPV4	24	22	16	11	26	17	18	26
TRRAP	3523	3973	1944	1169	6669	5479	2780	4393
TRUB1	1057	1253	627	394	814	684	572	736
TRUB2	976	1105	546	331	876	797	685	799
TSC1	328	326	182	118	768	707	534	657
TSC2	880	1187	460	331	1907	1672	1153	1712
TSC22D1	493	582	295	196	755	626	419	552
TSC22D2	343	440	164	109	423	363	242	315
TSC22D3	814	935	537	322	668	709	464	605
TSC22D4	149	202	82	47	131	123	81	120
TSEN15	130	176	99	48	268	249	210	261
TSEN2	294	376	170	109	704	633	470	602
TSEN34	755	856	401	229	616	503	529	626
TSEN54	292	360	177	89	549	520	423	525
TSFM	1171	1489	737	395	807	756	580	735
TSG101	1457	1674	774	499	755	624	612	774
TSGA10	16	22	6	8	104	114	68	90
TSHZ1	118	131	57	31	466	393	330	456
TSHZ2	7	13	4	4	63	48	35	44
TSHZ3	180	222	70	41	131	83	67	91
TSKU	44	57	29	18	45	29	43	41
TSN	1272	1558	653	473	1222	1135	893	1097
TSNARE1	57	71	42	24	96	73	56	66
TSNAX	684	849	348	234	898	872	635	757
TSNAXIP1	9	7	5	3	54	51	41	69
TSPAN10	33	43	26	16	23	21	13	21
TSPAN12	234	326	158	103	190	172	139	182
TSPAN13	529	713	225	137	224	211	182	252
TSPAN14	244	301	141	88	68	60	47	70
TSPAN15	139	131	61	29	143	120	118	144
TSPAN17	66	67	22	18	239	232	201	270
TSPAN18	54	66	22	19	28	15	11	11
TSPAN2	21	20	15	9	31	14	15	23
TSPAN3	2827	3478	1673	872	2652	2249	2202	2620
TSPAN31	330	447	200	118	144	127	117	137
TSPAN33	167	225	69	36	120	101	100	114
TSPAN4	104	125	47	25	157	110	111	119
TSPAN5	91	101	29	19	106	80	62	107
TSPAN6	862	1083	515	351	959	885	810	942
TSPAN9	290	373	167	83	51	53	55	56
TSPEAR	0	0	0	0	21	23	18	19
TSPO	298	362	158	97	361	272	255	278
TSPYL1	3791	5043	2487	1654	2678	2548	2061	2625
TSPYL2	463	589	282	216	497	436	387	506
TSPYL4	502	640	229	156	149	129	106	92
TSR1	3400	3943	1890	1180	4858	4523	3540	4658
TSR2	725	989	404	229	435	430	292	387
TSR3	416	600	190	110	612	596	410	496
TSSC4	228	324	134	90	411	366	386	383
TSSK2	0	1	0	1	55	52	32	52
TSSK3	3	0	1	2	135	110	105	104
TSSK4	0	0	0	0	88	90	44	40
TST	341	519	257	149	430	347	336	432
TSTA3	518	615	225	157	532	438	358	505
TSTD2	247	268	147	78	399	328	213	257
TSTD3	10	15	7	4	31	28	22	25
TTBK2	91	115	51	19	483	458	342	428
TTC1	1389	1696	779	557	1113	1157	927	1197
TTC12	146	191	92	63	540	487	401	508
TTC13	454	617	251	158	1412	1289	1006	1233
TTC14	451	505	287	188	889	923	624	781
TTC17	416	540	210	119	1451	1229	1131	1274
TTC19	399	529	284	145	765	745	549	695
TTC21A	19	13	5	9	28	42	24	35
TTC21B	744	718	293	201	1237	1100	790	1015
TTC23	63	59	42	17	310	287	224	289
TTC25	16	15	9	8	57	35	25	30
TTC26	403	522	259	139	477	403	396	493
TTC27	726	827	356	208	1476	1374	1164	1451
TTC28	566	620	312	191	1533	1242	808	1067
TTC3	444	459	210	138	5274	4813	3346	4203
TTC30A	142	210	86	64	101	62	52	79
TTC30B	120	175	91	54	93	69	66	72
TTC31	94	145	59	44	249	181	147	178
TTC32	197	194	118	82	174	145	101	169
TTC33	360	368	155	125	303	326	182	242
TTC37	2689	2819	1143	704	5302	4721	3958	4932
TTC38	426	599	227	155	617	553	455	539
TTC39A	323	430	172	108	101	118	98	107
TTC39B	102	133	52	29	114	107	78	90
TTC39C	219	295	109	71	184	148	107	125
TTC4	429	650	274	202	1098	999	788	1006
TTC5	336	381	230	145	605	561	447	523
TTC6	23	25	17	10	44	36	22	33
TTC7A	58	94	32	14	185	181	101	133
TTC7B	395	483	146	80	588	483	306	427
TTC8	492	510	248	163	410	376	279	370
TTC9C	190	239	92	57	223	191	175	225
TTF1	556	651	367	257	925	925	628	786
TTF2	1647	1957	1005	649	3595	3351	2453	2891
TTI1	789	883	439	281	1443	1251	992	1264
TTI2	424	576	263	149	384	354	310	381
TTK	2481	2711	1604	1088	2615	2432	2059	2535
TTL	222	245	100	55	569	463	431	534
TTLL1	52	50	15	16	68	63	47	55
TTLL11	12	39	36	14	125	123	70	109
TTLL12	1647	2676	1011	637	1452	1334	1129	1357
TTLL13P	0	1	1	1	30	39	19	28
TTLL3	12	10	8	3	176	145	63	129
TTLL4	802	1004	464	267	1360	1181	810	1002
TTLL5	159	183	86	55	1092	916	637	867
TTLL7	237	222	96	76	268	244	183	235
TTN	66	79	36	39	7414	6187	4954	6806
TTPAL	208	219	90	56	241	205	179	196
TTYH2	41	56	21	13	43	33	31	32
TTYH3	427	555	188	88	263	202	104	113
TUB	180	212	85	38	610	572	403	504
TUBA1A	648	863	391	249	649	599	630	746
TUBA1B	9090	10980	5794	3637	9658	8922	8394	10552
TUBA1C	3012	3660	1827	1040	4290	3760	3579	4225
TUBA4A	46	68	25	12	29	23	18	28
TUBA8	102	72	29	21	66	56	49	55
TUBB	19455	24437	10231	6176	12399	9911	11275	14361
TUBB1	0	3	1	1	39	42	26	36
TUBB2A	392	526	243	128	127	127	123	127
TUBB2B	552	666	257	175	220	228	159	182
TUBB4A	425	556	269	151	75	54	21	29
TUBB4B	8611	13882	5794	3743	5408	4842	4635	6205
TUBB6	1134	1600	701	427	904	755	672	902
TUBD1	284	349	154	105	288	244	165	243
TUBE1	251	223	90	68	490	418	428	547
TUBG1	696	864	386	232	950	861	745	945
TUBG2	28	41	16	6	46	36	23	30
TUBGCP2	1290	1572	598	374	2037	1791	1599	2062
TUBGCP3	550	691	221	144	782	713	490	690
TUBGCP4	955	1039	456	323	930	814	512	715
TUBGCP5	436	429	237	182	1199	1046	805	956
TUBGCP6	429	523	311	143	2049	1682	1291	1635
TUFM	5164	6491	2492	1555	4750	4264	3834	4776
TUFT1	278	291	135	87	155	157	133	174
TULP3	313	397	191	115	380	326	218	279
TULP4	156	181	101	46	551	462	262	313
TUSC1	78	82	50	32	85	90	55	53
TUSC2	116	194	95	44	208	185	133	159
TUSC3	1034	1246	479	312	824	807	655	832
TUT1	141	170	93	50	170	141	114	130
TUT4	1092	1240	499	364	2616	2427	1406	1823
TUT7	536	558	335	226	1190	1116	798	1022
TVP23B	53	36	34	9	277	266	223	235
TVP23C	5	4	2	0	38	45	14	22
TWF1	467	449	157	90	379	378	349	438
TWF2	362	494	246	111	383	374	241	311
TWIST1	135	172	93	42	34	23	18	16
TWISTNB	580	676	329	192	747	704	602	648
TWNK	508	596	370	246	894	693	564	776
TWSG1	540	591	245	150	271	258	252	262
TXLNA	2152	2933	1276	885	2948	2804	2085	2697
TXLNG	1777	1908	880	610	1300	1323	941	1269
TXN	3944	5539	2997	1864	6539	6298	4309	5494
TXN2	778	1084	510	276	346	331	238	467
TXNDC11	72	82	41	29	584	482	421	561
TXNDC12	954	1315	606	389	477	473	316	371
TXNDC15	446	527	263	136	441	422	273	370
TXNDC16	448	422	161	111	759	685	530	633
TXNDC17	1260	1674	725	456	942	871	648	845
TXNDC5	3250	3960	1295	735	3859	3541	2628	3283
TXNDC9	422	444	223	147	495	381	347	420
TXNIP	124	142	69	56	163	144	121	123
TXNL1	1604	1847	791	578	638	578	507	647
TXNL4A	1330	1756	952	504	837	749	615	809
TXNL4B	236	286	142	95	165	134	90	140
TXNRD1	1854	2222	1517	974	3349	3298	2510	3041
TXNRD2	663	904	358	229	509	530	386	450
TXNRD3	136	163	83	41	628	608	422	522
TYK2	428	492	240	119	1117	930	776	968
TYMP	12	13	12	3	74	64	39	55
TYMS	3890	4986	1933	1223	1406	1174	613	830
TYRO3	137	187	61	41	390	350	300	365
TYSND1	724	988	494	235	286	254	196	248
TYW1	119	148	60	40	483	440	328	402
TYW1B	5	6	4	3	83	86	50	82
TYW3	365	418	192	113	727	751	502	735
TYW5	121	113	75	45	214	180	151	168
U2AF1L4	55	84	36	37	43	38	35	39
U2AF2	5263	7004	3025	1909	3887	3747	3155	4011
U2SURP	2987	3379	1678	1258	10814	10552	7949	9680
UACA	834	902	369	325	1704	1697	1075	1552
UAP1	1515	1648	712	460	1772	1650	1410	1687
UAP1L1	92	135	63	42	96	92	43	44
UBA1	17742	21576	10228	6427	9602	8368	7038	8729
UBA2	9369	10592	4184	2640	4110	3743	3205	3855
UBA3	1272	1304	694	455	1552	1563	1272	1539
UBA5	609	727	353	231	904	908	630	823
UBA52	6695	8461	2692	1643	7620	6650	6160	8040
UBA6	2008	2206	1023	704	2692	2418	2024	2567
UBA7	1	3	0	1	18	20	12	14
UBAC1	374	507	205	113	754	682	513	681
UBAC2	386	453	214	110	387	353	306	426
UBALD1	295	357	195	114	68	59	64	65
UBALD2	385	505	204	145	48	27	35	54
UBAP1	372	443	192	134	615	526	493	538
UBAP2	867	1071	497	298	1248	1018	871	1124
UBAP2L	5729	7732	3501	2270	4505	3522	2885	3789
UBASH3B	87	140	34	34	54	40	44	52
UBB	3473	4142	1955	1196	10147	10275	7403	9525
UBC	8349	9524	6750	3622	7568	6919	6817	8607
UBE2A	1387	1576	738	512	440	397	379	541
UBE2B	942	1103	453	353	158	167	119	161
UBE2C	3589	4666	1990	1107	1558	1235	1208	1698
UBE2D1	490	511	245	157	142	160	172	207
UBE2D2	1449	1412	608	415	750	737	505	665
UBE2D3	500	718	274	179	792	657	798	967
UBE2D4	44	44	12	23	69	59	40	56
UBE2E1	3211	3663	1693	1119	1239	1014	1164	1389
UBE2E2	387	434	183	93	323	247	190	226
UBE2E3	287	357	101	70	407	340	254	311
UBE2F	22	23	14	8	106	64	91	121
UBE2G1	865	1183	547	414	498	502	323	378
UBE2G2	1064	1408	659	488	868	879	465	700
UBE2H	400	517	250	152	166	170	91	142
UBE2I	1801	2056	804	602	926	903	743	1002
UBE2J1	747	912	411	268	603	600	511	635
UBE2J2	900	1078	523	336	543	441	386	544
UBE2K	1507	1535	703	503	530	470	264	441
UBE2L3	577	864	471	231	730	581	583	695
UBE2M	1186	1346	575	357	808	633	701	886
UBE2N	1610	1888	1031	521	846	837	594	780
UBE2O	1079	1603	665	390	1996	1527	983	1280
UBE2Q1	776	966	420	270	1080	976	816	938
UBE2Q2	102	145	56	36	530	467	390	429
UBE2R2	647	779	322	193	463	441	293	331
UBE2S	686	1040	516	294	540	538	386	493
UBE2T	1638	2074	1079	679	1286	1131	1173	1370
UBE2V2	1207	1229	641	402	600	622	443	589
UBE2W	30	34	23	14	36	32	26	49
UBE2Z	851	1090	505	328	487	481	321	396
UBE3A	804	918	413	294	2256	2254	1539	2017
UBE3B	245	319	153	80	733	570	474	637
UBE3C	1516	1656	756	491	3649	3191	2575	3191
UBE3D	247	296	136	74	460	419	299	354
UBE4A	1349	1426	681	471	2451	2120	1692	2208
UBE4B	1228	1472	544	392	1425	1203	781	1049
UBFD1	616	829	345	267	567	542	340	467
UBIAD1	316	421	150	114	294	259	277	326
UBL3	199	211	77	52	134	137	142	166
UBL4A	533	756	368	210	484	436	304	426
UBL5	2263	3106	1337	832	907	847	664	872
UBL7	1377	1700	796	460	918	819	814	1043
UBLCP1	1047	1210	598	398	633	585	323	431
UBN1	285	313	122	93	1342	1220	821	1121
UBN2	270	312	154	121	757	686	371	486
UBOX5	242	294	172	121	148	92	57	102
UBP1	260	330	125	84	1806	1550	1100	1532
UBQLN1	3587	3963	1736	1153	3082	2613	2271	2793
UBQLN2	1309	1448	714	435	684	507	321	378
UBQLN4	237	292	107	70	378	321	265	288
UBR1	1054	1180	696	444	1687	1513	1169	1435
UBR2	1560	1832	860	590	2372	2108	1709	2129
UBR3	1025	1121	573	371	2648	2420	1711	2198
UBR4	5089	6462	3445	1946	10583	8926	5137	7312
UBR5	2177	2387	1153	733	7066	6274	4505	5579
UBR7	1261	1470	602	400	833	828	517	643
UBTD1	68	76	24	21	50	67	42	41
UBTD2	154	219	109	54	367	325	270	343
UBTF	1797	2469	1107	711	3101	2920	1995	2501
UBXN1	1129	1540	643	342	944	1002	862	999
UBXN11	108	169	96	59	340	359	274	328
UBXN2A	230	255	111	81	380	358	276	351
UBXN2B	195	213	83	56	331	305	190	248
UBXN4	1422	1496	656	510	1168	1115	817	997
UBXN6	313	420	170	128	555	448	411	500
UBXN7	953	1031	506	328	504	451	291	351
UBXN8	398	532	193	101	368	365	283	363
UCHL1	8480	10995	4702	2975	2978	2815	1975	2474
UCHL3	673	719	352	238	1053	1013	763	1046
UCHL5	1916	2178	905	677	1914	1870	1182	1615
UCK1	401	566	265	139	446	419	314	379
UCK2	1481	1919	702	458	1659	1620	1168	1449
UCKL1	353	518	191	122	461	364	401	495
UCP2	167	165	232	140	187	132	59	64
UEVLD	240	275	152	103	245	141	163	203
UFC1	883	1078	428	283	879	854	743	888
UFD1	1669	2079	868	551	1202	1122	955	1225
UFL1	725	769	407	265	994	957	764	892
UFM1	410	513	256	184	228	219	146	185
UFSP1	47	55	34	19	40	24	25	36
UFSP2	395	411	162	144	334	307	268	293
UGCG	401	556	248	189	368	308	267	333
UGDH	565	778	402	267	492	526	304	424
UGGT1	1325	1352	645	398	3371	3129	2292	2830
UGGT2	631	610	324	193	1661	1570	1112	1387
UGP2	1112	1198	543	336	775	726	583	675
UGT3A2	84	97	46	26	32	18	26	19
UGT8	539	650	272	169	374	336	281	360
UHMK1	470	510	163	123	1144	949	868	1039
UHRF1	1598	2389	1071	711	1401	1312	799	1199
UHRF1BP1	495	527	234	135	958	854	582	762
UHRF1BP1L	677	651	322	243	1584	1437	1094	1450
UHRF2	268	345	154	74	900	773	516	634
UIMC1	474	593	252	171	1553	1566	1056	1325
ULBP2	35	57	33	12	29	25	31	22
ULBP3	178	265	154	81	141	132	100	122
ULK1	270	384	114	72	202	147	81	115
ULK2	11	11	6	2	211	158	180	184
ULK3	269	379	151	76	879	789	630	835
ULK4	28	26	13	11	534	518	340	418
UMAD1	108	135	53	52	79	76	75	79
UMPS	1191	1575	706	479	1752	1567	1365	1685
UNC119	260	336	111	65	147	142	114	165
UNC119B	519	567	277	183	290	260	200	270
UNC13B	283	332	144	81	1786	1537	1300	1559
UNC45A	1108	1523	614	368	2278	2284	1546	2003
UNC50	441	592	294	160	510	489	378	524
UNC5B	226	335	127	51	228	199	143	186
UNC5C	216	243	119	70	191	142	109	150
UNC93B1	94	126	49	36	102	76	99	109
UNCX	5	12	4	5	130	132	64	80
UNG	1700	2104	958	608	1387	1234	1209	1468
UNK	233	296	127	92	381	262	242	326
UNKL	147	235	102	60	157	179	90	120
UPF1	2244	3061	1512	939	1891	1531	1120	1582
UPF2	823	944	453	365	1764	1678	1191	1505
UPF3A	117	118	65	59	119	85	59	100
UPF3B	1058	1165	514	378	1004	1115	647	826
UPP1	142	145	78	38	101	105	87	89
UPRT	207	245	117	53	205	216	175	218
UQCC1	500	599	339	198	498	505	412	592
UQCC2	1052	1304	611	360	689	595	510	627
UQCC3	111	264	106	54	179	146	116	130
UQCR10	2057	1744	883	581	782	641	660	918
UQCRB	2263	2464	1166	713	2236	2273	1494	2012
UQCRC1	3158	4220	1822	1078	4345	3914	3563	4221
UQCRC2	4212	4512	2058	1383	3606	2997	3149	3743
UQCRFS1	3234	4635	1883	1203	1243	1207	951	1179
UQCRH	820	1126	398	283	1490	1572	971	1202
UQCRQ	3197	3796	1891	1306	1903	1747	1173	1520
URB1	1011	1234	603	343	4010	3471	2423	3096
URB2	1426	1851	722	472	4100	3644	2950	3733
URGCP	408	631	261	171	735	636	499	595
URI1	1644	1941	678	500	2947	2930	2192	2693
URM1	454	579	280	205	185	151	143	164
UROD	1937	2495	1179	715	1408	1239	1161	1339
UROS	220	314	155	91	974	918	747	932
USB1	166	202	102	59	247	206	89	107
USE1	220	304	155	93	161	165	118	150
USF1	409	532	315	173	669	568	522	684
USF2	566	850	422	264	500	489	441	616
USF3	66	63	28	22	895	673	489	666
USH1C	1	0	0	0	32	27	23	17
USO1	1809	1786	906	605	2893	2741	2298	2906
USP1	2405	2583	897	669	7497	7122	5723	6945
USP10	950	1050	421	282	2433	2110	1854	2297
USP11	4374	5639	2710	1532	1852	1569	1251	1712
USP12	118	127	54	23	268	267	190	261
USP13	754	916	351	268	660	660	352	477
USP14	3825	4306	2098	1547	1549	1264	611	812
USP15	1237	1290	612	397	2306	2218	1609	2075
USP16	926	966	409	276	3402	3043	2624	3350
USP18	94	169	61	38	182	152	117	130
USP19	1179	1468	693	417	2459	2371	1716	2188
USP2	92	123	41	38	79	87	44	61
USP20	306	358	188	102	324	283	240	292
USP21	70	104	34	28	427	403	256	381
USP22	2646	3271	1514	957	4905	4073	3469	4420
USP24	1716	1993	869	601	8024	7549	5437	7027
USP25	291	309	94	75	1901	1755	1389	1703
USP27X	57	65	19	22	60	56	36	59
USP28	517	679	264	161	1620	1367	1196	1418
USP30	399	423	211	125	195	161	189	232
USP31	73	87	30	23	528	426	254	417
USP32	303	370	199	100	1015	901	600	818
USP33	2175	2383	1037	757	3332	2982	2580	3172
USP34	1002	1017	519	360	7077	6202	4097	5317
USP35	25	26	25	8	112	102	75	80
USP36	523	695	313	158	1114	946	537	694
USP37	686	760	323	198	1241	1081	843	1089
USP38	554	601	285	177	1731	1457	1276	1599
USP39	1336	1520	598	417	1698	1549	1358	1701
USP4	253	288	150	106	694	641	399	484
USP40	214	202	68	44	713	721	450	605
USP42	278	404	154	112	391	329	206	273
USP43	35	37	11	8	80	75	70	77
USP44	77	89	30	21	134	126	110	124
USP45	201	207	102	59	740	713	448	559
USP46	212	243	95	41	438	445	311	433
USP47	1086	1229	485	321	2795	2813	2122	2664
USP48	1880	2265	1015	687	2322	2225	1335	1865
USP49	28	45	16	19	162	138	70	102
USP5	2656	3714	1406	888	2184	2158	1721	2066
USP51	34	33	17	18	62	53	37	65
USP53	228	290	121	99	1141	1126	788	1052
USP54	372	440	248	157	1138	968	679	863
USP6NL	170	214	75	40	422	374	294	407
USP7	1253	1457	701	476	4063	4013	2651	3703
USP8	850	825	381	280	1197	1094	790	1014
USP9X	6349	6843	3235	2224	17600	15853	12076	15498
USPL1	350	414	239	187	1090	924	739	925
UST	50	60	37	15	247	212	206	248
UTP11	2169	2379	1224	896	1256	1248	987	1247
UTP14A	866	1165	573	431	2412	2488	1870	2281
UTP14C	64	84	44	39	658	604	402	556
UTP15	782	907	447	294	1261	1086	996	1213
UTP18	2133	2492	1274	811	2720	2572	1754	2170
UTP20	2109	2582	1259	817	6389	5832	4490	5556
UTP23	265	273	152	131	353	282	247	281
UTP25	542	627	316	209	1250	1195	1052	1282
UTP3	956	1233	580	423	1031	970	598	749
UTP4	1812	1995	934	613	1347	1222	780	1036
UTP6	1384	1605	757	523	1874	1887	1310	1692
UTRN	1577	2162	1047	607	4116	3857	2647	3368
UVRAG	155	198	105	69	504	474	349	406
UVSSA	73	108	48	30	267	240	124	152
UXS1	341	394	196	108	464	441	323	375
UXT	1302	1744	740	477	637	496	655	730
VAC14	479	601	262	157	671	548	343	481
VAMP1	46	60	36	21	37	25	32	41
VAMP3	581	650	304	248	286	230	259	351
VAMP4	117	141	87	42	87	59	45	48
VAMP7	683	813	323	225	981	850	786	987
VAMP8	263	348	134	88	90	88	75	104
VANGL1	368	493	214	118	337	283	233	358
VANGL2	175	188	41	30	147	71	53	74
VAPA	1621	1938	760	544	1201	1181	890	1089
VAPB	1121	1348	564	426	402	326	220	275
VARS	3774	5083	2075	1362	3030	2584	1743	2216
VARS2	424	499	296	121	746	739	625	731
VASH1	20	28	11	3	169	177	98	108
VASH2	28	37	23	9	71	68	43	47
VASN	55	57	41	19	36	21	14	14
VASP	136	174	94	46	221	211	155	179
