	untr_a_hek	untr_b_hek	tm_a_hek	tm_b_hek
PHYKPL	530	463	316	389
PI4K2B	551	570	426	461
PI4KA	2665	2278	1572	2179
PI4KB	1861	1779	1442	2014
PIAS1	672	598	456	577
PIAS2	539	476	397	492
PIAS3	345	266	249	255
PIAS4	347	332	248	309
PIBF1	954	908	590	811
PICALM	1667	1458	1251	1519
PICK1	570	511	496	589
PIDD1	259	250	153	174
PIEZO1	1750	1463	1003	1310
PIF1	190	168	115	157
PIGA	569	512	462	503
PIGB	183	160	152	168
PIGC	424	388	341	403
PIGF	259	249	230	308
PIGG	926	787	604	785
PIGH	145	95	134	153
PIGK	1433	1346	1210	1479
PIGL	218	184	136	159
PIGM	314	279	263	319
PIGN	704	657	608	710
PIGO	529	432	347	468
PIGP	190	190	154	218
PIGQ	494	441	393	453
PIGS	859	718	617	762
PIGT	704	544	561	636
PIGU	240	240	269	327
PIGV	82	71	77	88
PIGW	745	603	581	759
PIGX	291	251	226	240
PIGY	368	324	299	381
PIH1D1	926	785	681	802
PIH1D2	91	91	92	110
PIK3AP1	71	54	56	60
PIK3C2A	3692	3206	2401	3195
PIK3C2B	227	135	93	130
PIK3C3	699	709	495	639
PIK3CA	491	405	324	436
PIK3CB	786	652	326	460
PIK3R1	420	369	256	323
PIK3R4	1998	1775	1451	1834
PIKFYVE	1920	1691	1196	1598
PILRB	432	357	266	389
PIM1	102	86	47	77
PIM2	254	207	202	263
PIM3	479	428	310	407
PIMREG	259	242	198	234
PIN1	586	603	414	572
PIN4	576	575	486	655
PINK1	615	513	472	663
PINX1	304	324	251	276
PIP4K2A	438	432	286	416
PIP4K2B	358	329	249	310
PIP4K2C	298	291	193	262
PIP4P1	270	237	222	280
PIP4P2	38	38	28	40
PIP5K1A	1583	1385	1132	1503
PIP5K1B	56	48	35	47
PIP5K1C	183	166	80	144
PIR	294	277	246	291
PISD	477	453	351	453
PITHD1	448	441	359	470
PITPNA	581	546	387	528
PITPNB	1191	1235	613	833
PITPNC1	127	116	92	108
PITPNM1	194	184	165	182
PITPNM2	83	54	46	60
PITPNM3	34	34	27	26
PITRM1	2608	2213	2164	2651
PITX1	239	178	172	208
PITX2	93	96	61	94
PJA1	775	766	615	798
PJA2	1518	1387	1050	1378
PKD1	822	666	469	544
PKD2	811	823	475	573
PKD2L2	48	35	39	61
PKDCC	123	97	77	85
PKIA	36	33	43	47
PKIG	55	60	38	50
PKM	16768	16114	12521	15525
PKMYT1	535	456	431	483
PKN1	1572	1430	1130	1348
PKN2	3022	2828	1876	2329
PKN3	471	402	318	377
PKNOX1	461	395	346	419
PKNOX2	69	48	47	61
PKP2	323	277	220	239
PKP4	2022	1666	1529	2087
PLA2G15	107	106	83	90
PLA2G4A	577	484	471	542
PLA2G6	151	131	110	146
PLAA	1311	1217	914	1220
PLAAT1	61	51	35	48
PLAAT3	53	51	37	44
PLAC1	31	39	44	50
PLAG1	133	122	102	124
PLAGL1	380	337	246	316
PLAGL2	365	288	147	185
PLAT	358	378	326	417
PLAUR	53	46	34	50
PLBD2	270	206	104	122
PLCB1	436	438	335	375
PLCB3	781	661	472	684
PLCB4	300	256	157	206
PLCD1	93	73	74	70
PLCD3	211	171	155	179
PLCD4	148	102	69	91
PLCE1	472	392	273	341
PLCG1	2225	1919	1514	1907
PLCG2	240	236	169	210
PLCH1	473	474	304	425
PLCL1	44	41	35	39
PLCL2	790	652	566	649
PLCXD1	274	231	202	224
PLCXD2	66	59	65	65
PLD1	103	111	81	110
PLD2	243	206	181	210
PLD3	782	645	556	718
PLD6	260	199	136	246
PLEC	1703	1327	602	810
PLEKHA1	648	521	454	560
PLEKHA2	45	38	27	36
PLEKHA3	210	183	173	176
PLEKHA5	632	580	428	597
PLEKHA7	219	173	111	134
PLEKHA8	363	340	281	332
PLEKHB2	545	540	387	440
PLEKHF2	135	120	78	119
PLEKHG1	80	57	50	61
PLEKHG2	252	173	141	171
PLEKHG3	448	415	293	354
PLEKHG4	575	531	474	614
PLEKHG5	104	88	61	104
PLEKHH1	355	324	197	259
PLEKHH2	233	232	140	173
PLEKHH3	162	144	90	107
PLEKHJ1	358	350	260	278
PLEKHM1	172	126	71	140
PLEKHM2	810	702	605	719
PLEKHM3	398	334	252	299
PLEKHO1	320	307	240	316
PLGRKT	118	128	95	99
PLIN2	470	495	358	419
PLIN3	264	236	220	234
PLK1	1829	1551	1092	1525
PLK2	112	81	90	127
PLK4	1520	1322	1223	1548
PLOD1	854	821	641	817
PLOD2	1711	1751	1328	1629
PLOD3	547	498	317	433
PLPBP	299	253	219	290
PLPP1	155	121	126	184
PLPP3	36	31	29	39
PLPP5	129	106	82	121
PLPP6	42	31	26	27
PLPPR2	115	87	48	89
PLRG1	2153	1801	1865	2173
PLS1	720	681	550	686
PLS3	15100	14417	11508	14170
PLSCR1	513	476	348	415
PLTP	243	175	178	203
PLXDC2	186	140	126	181
PLXNA1	1768	1512	1031	1432
PLXNA2	166	109	72	122
PLXNA3	324	298	195	259
PLXNB1	175	174	92	137
PLXNB2	961	827	560	690
PLXNC1	150	115	68	111
PLXND1	189	177	128	155
PM20D2	813	776	506	648
PMAIP1	187	196	167	212
PMCH	223	188	183	213
PMF1	88	91	83	132
PMFBP1	96	97	67	85
PML	177	126	87	101
PMM1	149	142	74	123
PMM2	481	478	315	408
PMP22	38	37	50	83
PMPCA	1830	1706	1387	1711
PMPCB	2189	1990	1659	2024
PMS1	1152	1116	827	966
PMS2	403	388	293	355
PMVK	157	158	122	153
PNISR	2823	2657	2278	3006
PNKD	289	255	193	248
PNKP	398	427	265	315
PNMA1	710	593	347	456
PNMA2	138	121	100	106
PNMA8A	456	499	333	360
PNN	5049	5223	4103	5336
PNO1	789	679	595	762
PNP	1312	1201	1102	1328
PNPLA2	425	353	214	285
PNPLA3	251	194	144	203
PNPLA4	49	42	45	66
PNPLA6	409	324	253	315
PNPLA8	500	516	491	594
PNPO	447	377	276	317
PNPT1	2412	2086	1691	2184
PNRC1	384	389	290	339
PNRC2	223	218	202	210
POC1A	495	416	365	449
POC1B	240	185	181	200
POC5	453	397	353	389
PODXL	112	93	76	116
PODXL2	988	840	796	984
POFUT1	554	543	447	544
POFUT2	251	265	154	227
POGK	1686	1649	1128	1478
POGLUT1	411	328	299	349
POGLUT2	348	314	291	316
POGLUT3	969	869	636	839
POGZ	1830	1529	791	976
POLA1	5201	5051	3233	4164
POLA2	96	65	91	106
POLB	641	547	462	541
POLD1	1857	1554	1368	1664
POLD2	1803	1671	1550	1891
POLD3	975	865	814	1015
POLDIP2	1123	955	763	922
POLDIP3	825	770	704	917
POLE	4828	4179	2931	3994
POLE2	697	547	508	568
POLE3	947	1014	800	1012
POLE4	376	409	188	276
POLG	2905	2615	1972	2526
POLG2	522	588	285	365
POLH	612	516	428	542
POLI	210	178	126	187
POLK	797	687	482	634
POLL	329	298	241	317
POLM	205	155	125	139
POLN	141	98	64	92
POLQ	4294	3965	2707	3374
POLR1A	3056	2487	1610	2312
POLR1B	3309	2836	2284	2780
POLR1C	1200	1122	950	1284
POLR1D	957	879	740	948
POLR1E	1422	1248	1018	1255
POLR2A	6352	4989	2196	2812
POLR2B	7661	7671	6224	7483
POLR2C	1312	1202	1041	1318
POLR2D	217	185	190	267
POLR2E	805	684	674	947
POLR2F	1495	1577	1022	1427
POLR2G	1170	1138	958	1230
POLR2H	816	712	592	703
POLR2I	558	547	453	514
POLR2J	85	59	90	131
POLR2K	350	332	264	374
POLR2L	505	515	359	547
POLR3A	2613	2366	1592	2144
POLR3B	1459	1334	1002	1372
POLR3C	1079	956	848	1049
POLR3D	560	503	369	486
POLR3E	1729	1629	1255	1583
POLR3F	301	287	249	296
POLR3G	219	204	153	178
POLR3GL	218	178	146	184
POLR3H	566	470	441	551
POLR3K	423	395	289	395
POLRMT	833	722	557	669
POM121	528	344	180	261
POM121C	222	153	96	101
POMGNT1	844	755	672	796
POMGNT2	507	419	473	536
POMK	1168	996	702	840
POMP	1799	1794	1608	1852
POMT1	708	563	440	575
POMT2	675	537	443	553
PON2	569	497	430	587
POP1	1349	1226	1008	1240
POP4	482	483	350	524
POP5	390	335	325	364
POP7	681	629	531	644
POPDC3	91	85	92	117
POR	823	757	660	859
PORCN	95	76	56	92
POT1	546	519	522	598
POU2F1	387	317	297	421
POU3F2	71	85	53	66
POU3F3	36	38	28	35
POU4F1	121	115	83	112
PP2D1	68	57	50	55
PPA1	4794	4424	3373	4405
PPA2	1902	1983	1266	1658
PPAN	105	127	79	93
PPARA	93	83	55	79
PPARD	120	87	46	82
PPARG	353	304	296	336
PPARGC1B	391	341	152	245
PPAT	1633	1614	1210	1387
PPCDC	266	242	157	201
PPCS	230	184	169	210
PPDPF	91	82	55	85
PPFIA1	2272	1972	1472	1899
PPFIA2	65	57	35	61
PPFIA3	260	179	170	185
PPFIA4	54	53	43	47
PPFIBP1	537	473	370	447
PPFIBP2	56	38	28	51
PPHLN1	1176	1120	869	1088
PPIA	1153	990	1145	1502
PPIB	3555	3313	2880	3741
PPIC	230	202	160	192
PPID	1022	1041	836	1003
PPIE	768	753	538	710
PPIF	910	773	695	960
PPIG	2372	2367	2013	2422
PPIH	998	898	662	888
PPIL1	581	574	494	640
PPIL2	652	579	461	613
PPIL3	356	309	261	359
PPIL4	1517	1445	1022	1253
PPIP5K1	130	115	90	121
PPIP5K2	1746	1663	1211	1491
PPM1A	724	743	437	570
PPM1B	95	105	83	95
PPM1D	646	617	480	594
PPM1E	293	298	200	244
PPM1F	818	747	575	677
PPM1G	3693	3358	2893	3546
PPM1H	156	120	100	116
PPM1K	317	324	198	264
PPM1L	138	102	69	82
PPM1M	137	125	87	124
PPME1	721	639	473	557
PPOX	232	193	149	185
PPP1CA	2275	1973	1692	2106
PPP1CB	2185	2192	1566	1954
PPP1CC	4457	4400	3452	4130
PPP1R10	1155	983	613	839
PPP1R11	117	111	86	96
PPP1R12A	2043	1883	1591	1909
PPP1R12B	465	367	229	323
PPP1R12C	460	496	291	374
PPP1R13B	379	276	191	279
PPP1R14B	755	735	446	547
PPP1R14C	80	72	63	63
PPP1R15A	287	306	224	307
PPP1R15B	2511	2365	1791	2314
PPP1R16A	253	228	143	212
PPP1R18	55	52	31	35
PPP1R2	273	261	183	247
PPP1R21	455	364	257	344
PPP1R26	396	393	287	382
PPP1R35	303	302	191	244
PPP1R37	287	273	220	271
PPP1R3B	79	83	56	60
PPP1R3F	65	80	48	61
PPP1R7	985	1009	718	993
PPP1R8	1716	1449	1433	1875
PPP1R9A	591	570	426	492
PPP1R9B	655	693	376	467
PPP2CA	1745	1611	1276	1545
PPP2CB	441	409	317	418
PPP2R1A	3696	3299	2633	3227
PPP2R1B	1550	1488	1114	1363
PPP2R2A	1444	1219	890	1126
PPP2R2D	784	702	493	666
PPP2R3A	316	281	203	250
PPP2R3B	358	308	238	299
PPP2R3C	462	467	402	525
PPP2R5A	856	689	556	717
PPP2R5B	136	125	80	117
PPP2R5C	1724	1616	1278	1648
PPP2R5D	1312	1090	1005	1283
PPP2R5E	398	369	228	308
PPP3CA	647	580	448	596
PPP3CB	887	827	421	609
PPP3CC	263	236	188	211
PPP3R1	145	134	58	58
PPP4C	1821	1638	1569	1806
PPP4R1	1279	1157	888	1057
PPP4R2	1970	2172	1361	1619
PPP4R3A	2509	2350	1740	2331
PPP4R3B	1723	1765	1310	1698
PPP4R4	159	125	108	128
PPP5C	1950	1779	1463	1986
PPP6C	1113	967	758	894
PPP6R1	1379	1130	880	1225
PPP6R2	1374	1204	975	1121
PPP6R3	3548	3238	2696	3524
PPRC1	2514	1958	1209	1666
PPT1	1135	1019	925	1124
PPT2	114	116	95	99
PPTC7	191	163	104	141
PPWD1	1489	1438	1043	1373
PQBP1	972	980	908	1144
PRADC1	62	61	63	73
PRAG1	41	46	30	38
PRAME	442	459	374	434
PRC1	5307	4855	3993	4918
PRCC	949	927	560	763
PRCP	853	723	681	884
PRDM10	357	334	197	312
PRDM11	135	100	66	95
PRDM15	345	334	225	284
PRDM16	56	50	30	32
PRDM2	677	571	344	453
PRDM4	950	782	620	812
PRDM5	258	250	198	256
PRDM6	91	68	63	58
PRDX1	9791	8916	7986	10114
PRDX2	2798	2720	2186	2692
PRDX3	3996	3370	3186	4058
PRDX4	3920	3629	3218	3782
PRDX5	973	1018	703	918
PRDX6	4255	3986	3371	4140
PREB	1074	1030	806	1047
PRELID1	2082	2121	1502	1725
PRELID2	112	98	79	118
PRELID3B	1350	1289	1044	1325
PREP	995	903	704	908
PREPL	1612	1395	1115	1445
PREX1	120	129	93	102
PREX2	144	129	94	132
PRG4	85	77	38	64
PRICKLE1	152	127	99	117
PRICKLE3	116	90	69	66
PRIM1	814	669	707	828
PRIM2	677	641	467	578
PRIMPOL	261	227	187	242
PRKAA1	917	817	550	739
PRKAA2	893	836	560	721
PRKAB1	253	210	169	211
PRKAB2	177	130	132	171
PRKACA	478	372	159	244
PRKACB	400	363	284	309
PRKAG1	825	773	692	857
PRKAG2	150	144	75	116
PRKAR1A	2017	2057	1548	2069
PRKAR1B	341	358	235	300
PRKAR2A	1573	1567	1057	1357
PRKAR2B	298	323	194	265
PRKCA	339	314	205	224
PRKCD	271	246	145	208
PRKCE	185	146	115	158
PRKCH	88	69	66	86
PRKCI	858	782	616	750
PRKCQ	115	113	87	111
PRKCSH	1873	1753	1119	1826
PRKCZ	361	351	261	401
PRKD1	275	247	164	216
PRKD2	353	271	191	249
PRKD3	2098	1830	1437	1782
PRKDC	37401	33195	23310	29875
PRKG1	234	247	157	182
PRKRA	716	607	572	721
PRKRIP1	231	257	176	224
PRKX	214	201	105	179
PRMT1	4511	3886	4186	5114
PRMT2	982	920	681	859
PRMT3	1476	1295	971	1217
PRMT5	3898	3538	3197	4205
PRMT6	356	367	293	352
PRMT7	1015	999	740	935
PRMT9	667	584	443	492
PRNP	274	214	178	304
PROCR	84	59	66	80
PROS1	172	172	133	154
PROSER1	645	531	287	414
PROSER2	102	90	65	74
PROSER3	122	78	42	41
PRPF18	285	271	201	232
PRPF19	3032	2355	1842	2428
PRPF3	2158	1962	1587	1980
PRPF31	1473	1293	1140	1480
PRPF38A	989	1064	755	1012
PRPF38B	1369	1400	1257	1563
PRPF39	1606	1482	1109	1527
PRPF4	1426	1352	1172	1456
PRPF40A	7351	7049	5363	6383
PRPF40B	126	107	76	82
PRPF4B	4673	4314	3046	4114
PRPF6	2937	2823	2099	2495
PRPF8	19329	15719	9605	13770
PRPS1	2806	2664	2168	2568
PRPS2	963	861	739	1027
PRPSAP1	472	424	258	355
PRPSAP2	1930	1649	1571	1804
PRR11	274	271	258	324
PRR12	389	313	90	119
PRR13	77	64	63	94
PRR14	370	314	224	226
PRR14L	4899	4228	2804	3564
PRR22	174	134	112	143
PRR3	222	184	132	183
PRR5	52	39	40	57
PRRC1	638	530	429	614
PRRC2A	6543	4956	2839	4156
PRRC2B	5544	4795	2591	3765
PRRC2C	14469	11657	7829	10015
PRRG1	42	35	36	52
PRSS12	175	162	118	155
PRSS23	146	113	121	139
PRSS53	53	39	34	36
PRTFDC1	280	259	246	283
PRTG	414	388	290	397
PRUNE1	290	274	191	274
PRUNE2	68	72	45	57
PRX	89	101	59	66
PRXL2A	452	501	268	365
PRXL2C	174	141	112	165
PSAP	3933	3892	2911	3689
PSAT1	2238	1993	1428	1925
PSD3	835	818	583	731
PSEN1	508	449	385	554
PSEN2	586	551	383	517
PSENEN	171	118	182	209
PSIP1	1857	1805	1568	1971
PSKH1	236	196	152	177
PSMA1	1675	1338	1432	1699
PSMA3	2470	2388	1770	2391
PSMA4	5644	5130	4735	5842
PSMA5	3118	2938	2681	3257
PSMA6	1529	1322	1252	1569
PSMA7	4024	4015	3112	3615
PSMB1	3943	3600	3117	3950
PSMB10	242	253	192	233
PSMB2	1578	1427	1187	1654
PSMB3	2041	1938	1614	1849
PSMB4	5475	4841	4411	5276
PSMB5	2306	2228	2020	2412
PSMB6	1629	1553	1562	1960
PSMB7	2309	2214	1953	2556
PSMC1	84	78	46	58
PSMC2	2782	2684	2166	2530
PSMC3	3340	3204	2794	3344
PSMC3IP	334	334	242	322
PSMC4	1879	1765	1427	1725
PSMC5	1765	1642	1161	1508
PSMC6	1626	1515	1050	1280
PSMD1	6220	5754	4904	5892
PSMD10	1366	1297	909	1211
PSMD11	1840	1634	1161	1633
PSMD12	2134	2090	1453	1982
PSMD13	1950	1857	1469	1850
PSMD14	2645	2515	2155	2507
PSMD2	4321	4075	3127	3905
PSMD3	2235	2020	2018	2480
PSMD4	2453	2367	1957	2342
PSMD6	3818	3480	3075	3799
PSMD7	2805	2533	2125	2672
PSMD8	2244	1730	2372	2849
PSMD9	553	508	419	512
PSME1	484	425	337	450
PSME2	412	365	361	451
PSME3	1890	1830	1045	1273
PSME4	4565	3951	2276	2991
PSMF1	870	826	605	723
PSMG1	2182	2071	1703	2194
PSMG2	439	337	330	430
PSMG3	444	421	364	369
PSMG4	320	239	187	277
PSPC1	1358	1361	973	1218
PSPH	333	281	222	295
PSRC1	425	415	280	363
PSTK	200	171	167	223
PSTPIP2	167	135	143	150
PTAR1	633	588	450	619
PTBP1	4434	3772	3120	4274
PTBP2	1047	927	682	901
PTBP3	911	771	699	801
PTCD2	183	206	128	170
PTCD3	2404	2120	1659	2135
PTCH1	307	240	156	229
PTDSS1	2430	2125	2116	2391
PTDSS2	536	460	366	446
PTEN	318	342	233	281
PTER	372	367	278	307
PTGES2	740	711	516	670
PTGES3	2033	1976	1467	1912
PTGFR	150	124	56	117
PTGFRN	1005	1017	627	870
PTK2	2066	1875	1271	1663
PTK7	957	855	784	956
PTMA	4875	6060	3567	4257
PTMS	409	537	163	221
PTOV1	1200	945	809	1101
PTP4A1	883	871	412	539
PTP4A2	1479	1495	1180	1402
PTPA	1017	928	770	961
PTPDC1	294	249	176	202
PTPMT1	497	402	370	441
PTPN1	852	796	638	821
PTPN11	2161	2214	1499	1955
PTPN12	416	373	210	263
PTPN13	3867	3446	2702	3555
PTPN14	663	559	317	431
PTPN18	165	132	77	112
PTPN2	519	474	372	512
PTPN21	199	173	104	141
PTPN23	627	437	202	257
PTPN3	409	343	340	382
PTPN4	781	705	583	762
PTPN9	597	496	408	502
PTPRA	1119	1032	836	1098
PTPRD	87	82	44	76
PTPRF	2213	1716	1219	1650
PTPRG	1145	981	705	878
PTPRJ	294	242	253	283
PTPRK	1113	957	777	1050
PTPRM	216	166	134	189
PTPRS	1955	1678	1047	1372
PTPRU	1093	902	803	1059
PTRH1	48	39	27	37
PTRH2	366	391	261	402
PTRHD1	225	233	179	212
PTS	440	436	291	380
PTTG1	1692	1563	1268	1458
PTTG1IP	640	640	499	617
PUDP	64	58	44	41
PUF60	2790	2604	2639	3008
PUM1	4161	3707	2895	3942
PUM2	2338	2070	1452	1826
PUM3	1724	1577	1147	1523
PURA	162	159	85	121
PURB	76	72	43	39
PUS1	720	622	489	618
PUS10	133	110	76	106
PUS3	519	460	389	509
PUS7	2004	1783	1431	1783
PUS7L	1027	1002	675	941
PUSL1	631	643	402	503
PVR	408	332	325	371
PWP1	2330	1996	1788	2189
PWP2	55	53	56	83
PWWP2A	738	640	481	636
PWWP2B	67	51	30	47
PWWP3A	598	582	358	409
PWWP3B	126	123	82	94
PXDN	395	326	222	316
PXK	502	443	368	420
PXMP2	370	333	261	349
PXN	240	193	115	155
PXYLP1	194	163	162	194
PYCR1	1018	905	916	1047
PYCR2	616	536	520	652
PYCR3	190	175	139	179
PYGB	1307	1112	935	1208
PYGL	7713	7350	5779	6992
PYGO1	127	122	84	106
PYGO2	327	325	243	308
PYM1	239	247	209	205
PYROXD1	110	113	93	116
PYURF	311	246	203	246
QARS	3688	3270	2909	3640
QDPR	147	161	107	112
QKI	1194	1152	695	948
QPCT	72	54	82	91
QPCTL	189	168	152	207
QPRT	155	148	109	117
QRFPR	96	71	67	74
QRICH1	2047	1723	1658	2147
QRICH2	243	215	133	170
QRSL1	804	695	597	764
QSER1	4421	3471	2165	3016
QSOX1	378	328	254	332
QSOX2	700	666	432	584
QTRT1	667	580	512	622
QTRT2	1122	1009	756	922
R3HCC1	668	657	525	660
R3HCC1L	693	671	455	547
R3HDM1	1052	855	545	775
R3HDM2	451	391	226	283
R3HDM4	202	191	119	145
RAB10	903	822	667	870
RAB11A	1572	1508	1233	1611
RAB11B	100	98	52	45
RAB11FIP1	703	579	488	578
RAB11FIP2	745	682	477	621
RAB11FIP3	449	405	220	321
RAB11FIP4	235	245	160	213
RAB11FIP5	264	236	165	192
RAB12	297	287	194	259
RAB14	443	497	271	415
RAB15	57	44	29	42
RAB18	396	447	314	406
RAB1A	867	838	735	920
RAB1B	515	405	394	481
RAB21	415	375	298	418
RAB22A	204	151	102	144
RAB23	330	323	215	296
RAB24	351	352	232	303
RAB26	106	93	96	93
RAB27A	60	50	36	38
RAB28	361	351	203	278
RAB29	148	137	110	135
RAB2A	571	497	436	611
RAB2B	129	99	80	101
RAB31	119	112	105	122
RAB32	179	144	172	176
RAB33B	134	124	90	140
RAB34	473	461	382	426
RAB35	359	370	264	359
RAB36	100	65	55	46
RAB39A	104	89	50	88
RAB39B	56	46	34	43
RAB3D	68	56	36	52
RAB3GAP1	2379	2244	1801	2223
RAB3GAP2	2499	2299	1647	2160
RAB3IP	504	445	386	434
RAB40B	107	95	82	109
RAB40C	83	62	69	84
RAB4A	741	708	544	726
RAB5A	407	371	277	388
RAB5B	292	241	165	255
RAB5C	385	320	269	326
RAB5IF	664	528	543	719
RAB6A	320	306	231	275
RAB7A	711	646	386	502
RAB8A	630	578	447	645
RAB8B	84	94	90	114
RAB9A	376	367	241	302
RAB9B	42	47	33	48
RABAC1	532	520	431	487
RABEP1	2582	2384	1874	2432
RABEP2	141	191	132	150
RABEPK	871	798	713	866
RABGAP1	1540	1441	969	1144
RABGAP1L	1205	1190	781	915
RABGEF1	461	453	375	435
RABGGTA	326	306	212	337
RABGGTB	4284	3843	3011	3851
RABIF	142	148	97	110
RABL3	253	223	165	231
RABL6	2726	2586	2015	2508
RAC1	352	351	301	375
RAC3	1034	903	807	953
RACGAP1	2121	2034	1574	1946
RACK1	43412	37686	36960	45935
RAD1	489	441	343	466
RAD17	665	588	495	559
RAD18	1118	1030	831	1068
RAD21	3429	3190	2052	2710
RAD23A	1213	1044	734	1001
RAD23B	2816	2847	2550	3043
RAD50	292	280	179	269
RAD51	310	312	223	347
RAD51AP1	965	910	649	833
RAD51B	387	369	204	269
RAD51C	963	864	821	1087
RAD51D	72	70	53	65
RAD52	253	170	148	168
RAD54B	276	277	176	237
RAD54L	1100	937	495	648
RAD54L2	2145	1859	1201	1527
RAD9A	134	123	95	142
RADIL	178	152	107	130
RADX	3629	3157	2565	3130
RAE1	1331	1175	1008	1254
RAF1	2618	2179	2177	2720
RAI1	999	749	454	565
RAI14	1280	1204	898	1085
RALA	307	307	206	267
RALB	153	109	108	129
RALBP1	987	976	620	764
RALGAPA1	1024	835	678	816
RALGAPA2	1214	1057	723	927
RALGAPB	1677	1645	1028	1346
RALGPS1	132	124	93	110
RALGPS2	587	520	383	552
RALY	985	910	811	989
RAMP1	39	41	25	43
RAN	8763	8330	6776	8640
RANBP1	5364	5133	3162	4411
RANBP10	166	148	101	133
RANBP17	1176	951	729	952
RANBP2	10174	9625	7344	9312
RANBP3	948	888	700	868
RANBP6	910	804	661	783
RANBP9	1237	1066	761	1038
RANGAP1	3570	3547	2630	3381
RANGRF	265	250	182	256
RAP1A	466	409	230	320
RAP1B	141	115	112	157
RAP1GAP	54	41	41	46
RAP1GAP2	134	102	92	120
RAP1GDS1	990	837	749	899
RAP2A	301	293	165	198
RAP2B	153	138	100	153
RAP2C	485	457	263	360
RAPGEF1	715	644	464	600
RAPGEF2	918	833	695	875
RAPGEF4	225	232	204	253
RAPGEF5	321	298	186	244
RAPGEF6	85	69	43	61
RAPH1	431	313	133	192
RARA	99	96	55	80
RARB	232	200	209	237
RARG	73	55	44	72
RARS	6158	5866	4597	5375
RARS2	1097	953	826	1014
RASA1	982	946	531	880
RASA2	439	424	290	411
RASA3	73	71	66	94
RASAL2	807	594	523	648
RASEF	761	721	517	668
RASGEF1A	141	124	96	123
RASGEF1B	273	262	162	251
RASGRF2	75	79	50	62
RASGRP1	155	150	114	133
RASL11A	84	74	79	107
RASSF1	189	208	175	141
RASSF2	32	33	25	45
RASSF3	157	141	115	116
RASSF5	59	45	30	40
RASSF7	81	91	78	81
RASSF8	237	234	182	247
RAVER1	683	587	257	363
RAVER2	1332	1182	789	1023
RB1	1423	1291	991	1300
RB1CC1	3956	3719	2625	3424
RBAK	823	796	474	693
RBBP4	4399	4034	2793	3484
RBBP5	982	866	700	897
RBBP6	3601	3196	2265	2886
RBBP7	5782	5232	4789	6275
RBBP8	1709	1617	1390	1671
RBBP9	179	126	115	118
RBCK1	214	194	146	186
RBFA	428	396	256	324
RBFOX2	881	758	588	823
RBIS	967	907	739	899
RBKS	51	37	32	40
RBL1	1196	1100	781	916
RBL2	1485	1332	931	1170
RBM10	2039	1867	1589	2003
RBM11	80	68	61	85
RBM12	4110	3602	3320	4242
RBM12B	1482	1404	932	1210
RBM14	1341	1135	1046	1313
RBM14-RBM4	49	49	27	41
RBM15	3475	3265	2305	2967
RBM15B	1543	1379	1195	1490
RBM17	1538	1579	1237	1683
RBM18	218	190	177	271
RBM19	1583	1394	1123	1393
RBM20	404	363	223	252
RBM22	935	863	781	1054
RBM23	1449	1354	935	1244
RBM25	3379	3450	2845	3356
RBM26	2826	2761	1853	2394
RBM27	241	184	161	226
RBM28	2248	2185	1341	1722
RBM3	3818	3354	3183	4331
RBM33	1270	1121	591	753
RBM34	2464	2297	1735	2108
RBM38	124	84	113	152
RBM39	7017	6432	5801	6959
RBM4	425	339	370	424
RBM41	949	924	490	772
RBM42	1020	982	732	949
RBM45	435	389	293	366
RBM48	211	216	188	209
RBM4B	224	192	164	217
RBM5	3338	2902	2197	2835
RBM6	2968	2724	2113	2440
RBM7	127	128	91	129
RBM8A	1806	1935	1155	1523
RBMS1	174	140	158	170
RBMX	3895	3709	2801	3327
RBMX2	682	682	614	713
RBMXL1	234	199	160	219
RBP1	57	62	35	62
RBPJ	750	607	490	642
RBSN	1204	1089	756	937
RBX1	946	882	680	862
RC3H1	1390	1176	875	1134
RC3H2	2321	2067	1708	2029
RCAN1	134	120	104	137
RCAN3	122	139	72	95
RCBTB1	587	518	446	527
RCBTB2	127	104	110	139
RCC1	4099	3792	3078	3977
RCC1L	938	904	650	808
RCC2	2950	2789	1778	2231
RCCD1	255	227	139	194
RCE1	202	159	124	170
RCHY1	503	520	322	443
RCL1	533	551	398	535
RCN1	77	80	44	63
RCN2	1994	1876	1510	1925
RCOR1	423	311	212	343
RCOR3	547	451	354	467
RDH10	813	757	563	698
RDH11	692	650	535	631
RDH13	229	220	185	198
RDH14	237	257	188	242
RDH5	46	36	28	36
RDM1	77	68	34	60
RDX	1695	1617	1207	1480
REC8	79	65	33	58
RECK	198	187	133	146
RECQL	1259	1145	1012	1154
RECQL4	1281	1063	930	1099
RECQL5	553	480	357	423
REEP1	67	65	63	73
REEP2	145	132	85	113
REEP3	416	407	307	340
REEP4	198	177	140	153
REEP5	706	679	514	749
REL	347	332	172	257
RELA	343	284	259	295
RELCH	1109	991	735	985
RELL1	114	99	108	111
RELL2	73	51	50	78
RELT	216	171	143	161
REPIN1	519	523	417	476
REPS1	1606	1309	1311	1570
RER1	794	682	649	752
RERE	530	412	216	274
RESF1	1056	879	744	949
REST	1293	1100	777	962
RETREG1	66	64	63	71
RETREG2	585	526	506	495
RETREG3	612	482	470	526
RETSAT	441	411	299	406
REV1	1459	1301	1010	1302
REV3L	4063	3542	2406	3282
REX1BD	163	183	107	103
REXO1	501	431	239	329
REXO2	734	771	549	623
