	ribo_untr_a	ribo_untr_b	ribo_tm_a	ribo_tm_b	untr_a_hek	untr_b_hek	tm_a_hek	tm_b_hek
XPO6	851	980	418	268	4115	3652	2886	3580
XPO7	1112	1249	591	359	2165	1849	1484	1927
XPOT	1504	1522	559	367	4436	3962	3698	4548
XPR1	333	469	169	117	937	842	705	817
XRCC1	1162	1775	603	380	677	578	437	558
XRCC2	300	332	185	123	601	604	375	463
XRCC3	366	395	180	109	467	425	323	375
XRCC4	395	457	228	151	284	288	194	288
XRCC5	19947	22494	10534	7276	15880	15002	12342	15281
XRCC6	7531	8863	4102	2742	11803	11441	9726	12136
XRN1	908	1134	521	381	1367	1314	858	1170
XRN2	3444	4153	1832	1280	5075	4658	4044	4929
XRRA1	47	43	26	13	288	261	174	205
XXYLT1	231	256	113	45	174	166	137	132
XYLB	225	305	120	79	1009	815	535	645
XYLT2	243	312	142	73	371	326	257	310
YAE1	197	224	119	73	373	355	207	280
YAF2	353	416	215	135	215	186	130	153
YAP1	472	523	250	157	419	391	265	432
YARS	3872	4082	1770	1191	5368	5167	3530	4913
YARS2	1247	1406	702	446	906	842	755	975
YBEY	199	269	145	87	177	152	127	155
YBX1	873	931	423	260	4833	4356	3827	5006
YBX3	2753	4149	1477	997	2708	2892	1728	2236
YDJC	793	1073	531	320	1012	904	598	689
YEATS2	672	822	282	184	1213	1000	735	968
YEATS4	1182	1187	492	360	723	758	549	628
YES1	668	799	327	195	835	831	594	855
YIF1A	622	787	302	231	634	589	680	772
YIF1B	1329	1652	667	426	427	309	405	453
YIPF1	335	432	154	110	251	207	209	253
YIPF2	388	525	189	125	330	279	267	310
YIPF3	842	1089	505	326	463	406	406	532
YIPF4	717	841	450	281	563	466	423	559
YIPF5	1080	1387	611	429	514	430	414	539
YIPF6	597	669	326	187	411	428	322	441
YJU2	316	468	246	151	279	318	277	347
YKT6	864	1175	640	325	610	599	447	592
YLPM1	1673	1505	1103	701	3379	2786	1480	1983
YME1L1	4122	4164	1988	1274	3527	3197	2801	3252
YOD1	225	274	108	83	827	757	496	663
YPEL5	197	206	107	81	91	92	55	59
YRDC	1069	1464	642	349	579	510	401	456
YTHDC1	1167	1440	723	579	2053	1939	1540	2073
YTHDC2	2383	2706	1301	905	3190	2971	2017	2563
YTHDF1	896	1067	512	338	926	798	577	833
YTHDF2	2010	2590	1306	945	2695	2219	1957	2656
YTHDF3	826	1070	469	366	1180	1017	864	1103
YWHAB	6272	7853	3351	2095	2239	2056	1431	2037
YWHAE	10757	13607	6323	3852	6641	6159	4294	5474
YWHAG	2068	2591	1016	705	1494	1536	956	1288
YWHAH	1377	1801	672	454	1389	1252	1008	1221
YWHAQ	3880	5167	2192	1468	3582	3565	2379	3245
YWHAZ	552	700	339	170	1173	1030	754	974
YY1	2073	2499	1120	607	1357	1315	910	1172
YY1AP1	406	483	222	181	930	791	573	816
YY2	48	74	35	31	106	92	50	92
ZACN	3	5	3	2	418	365	362	418
ZADH2	642	732	330	215	392	337	265	365
ZBBX	11	7	3	1	41	55	34	39
ZBED1	199	231	102	42	405	347	268	351
ZBED4	291	370	141	90	811	751	437	671
ZBED5	415	528	252	171	1497	1416	1027	1354
ZBED6	40	55	26	22	1189	1106	693	936
ZBED6CL	3	1	3	2	65	64	35	53
ZBED8	167	213	93	51	248	186	146	194
ZBED9	185	202	115	93	483	464	407	515
ZBTB1	230	296	225	149	778	730	545	758
ZBTB10	604	789	428	251	1807	1643	1201	1487
ZBTB11	765	928	481	345	2237	2000	1485	1774
ZBTB12	234	344	146	89	141	139	83	92
ZBTB14	154	175	101	63	217	240	179	223
ZBTB17	128	165	86	48	367	325	286	334
ZBTB18	223	252	116	63	829	777	531	638
ZBTB2	168	212	111	79	456	382	360	430
ZBTB21	598	767	341	215	602	561	348	478
ZBTB22	51	46	19	18	151	138	127	132
ZBTB24	388	381	224	152	806	653	619	781
ZBTB25	94	119	57	30	103	100	75	101
ZBTB26	58	83	28	25	174	178	117	156
ZBTB3	112	164	87	68	134	129	106	136
ZBTB33	1630	1909	804	570	1249	1091	995	1134
ZBTB34	168	210	75	58	254	288	157	197
ZBTB37	54	60	24	15	244	201	155	206
ZBTB38	207	224	90	74	463	381	329	385
ZBTB39	197	220	105	67	403	341	239	312
ZBTB4	89	101	55	29	119	94	89	111
ZBTB40	410	662	286	168	1241	1139	757	1042
ZBTB41	108	111	47	29	564	551	399	490
ZBTB43	113	136	61	43	274	256	187	234
ZBTB44	247	246	93	61	873	728	500	627
ZBTB45	130	160	85	39	72	52	39	53
ZBTB46	69	90	33	24	75	73	65	88
ZBTB47	46	61	25	13	231	217	161	181
ZBTB48	241	360	158	98	399	403	298	351
ZBTB49	28	48	28	21	124	134	86	129
ZBTB5	172	232	119	86	487	427	283	327
ZBTB6	227	271	153	95	338	296	283	333
ZBTB7A	201	291	117	56	204	146	70	92
ZBTB7B	82	117	48	17	92	78	42	73
ZBTB8A	150	166	85	64	264	217	182	242
ZBTB8OS	358	313	175	152	523	498	403	527
ZBTB9	183	254	120	67	191	169	135	152
ZC2HC1A	131	122	37	51	99	98	65	117
ZC3H10	125	140	70	39	127	109	80	105
ZC3H12A	57	68	29	27	68	45	52	51
ZC3H12B	9	10	6	2	102	101	40	71
ZC3H12C	123	141	79	66	282	247	215	290
ZC3H13	1922	2418	1274	924	2679	2604	1709	2317
ZC3H14	1400	1558	667	399	2915	2642	2215	2760
ZC3H15	1716	2153	810	604	3515	3653	2496	3193
ZC3H18	905	1291	472	346	968	872	517	764
ZC3H3	327	415	232	129	277	203	128	195
ZC3H4	778	972	465	319	982	941	479	644
ZC3H6	72	53	24	10	113	115	83	117
ZC3H7A	525	562	262	161	2031	1945	1046	1349
ZC3H7B	651	839	450	214	1185	987	862	1173
ZC3H8	284	317	166	101	401	383	242	319
ZC3HAV1	1457	1769	742	583	1426	1141	918	1112
ZC3HAV1L	3	4	0	1	166	134	92	126
ZC3HC1	908	1179	460	294	714	727	485	583
ZC4H2	156	204	86	65	150	117	90	108
ZCCHC10	242	276	116	88	189	192	178	215
ZCCHC12	1824	2126	903	625	928	926	644	739
ZCCHC14	227	314	126	71	642	525	270	385
ZCCHC17	228	263	115	84	723	643	648	658
ZCCHC2	258	297	106	82	246	217	195	225
ZCCHC24	78	119	37	35	52	39	31	51
ZCCHC3	353	592	251	129	302	337	179	255
ZCCHC4	187	196	102	59	252	197	157	197
ZCCHC7	183	209	96	69	591	571	405	458
ZCCHC8	421	570	230	165	744	620	499	645
ZCCHC9	312	410	154	132	581	554	464	593
ZCRB1	494	476	197	125	782	709	658	767
ZCWPW1	36	74	23	17	53	33	35	44
ZDBF2	1424	1569	769	561	2421	2391	1472	1925
ZDHHC1	12	15	2	7	56	39	27	58
ZDHHC12	159	269	68	42	177	134	138	164
ZDHHC13	369	397	175	102	536	444	425	536
ZDHHC14	61	65	29	19	68	63	56	64
ZDHHC16	255	323	125	76	520	454	468	600
ZDHHC17	410	415	212	118	803	680	538	730
ZDHHC18	223	280	108	52	160	133	142	162
ZDHHC2	173	193	68	41	353	315	310	360
ZDHHC20	243	325	113	73	489	444	365	497
ZDHHC21	124	138	44	33	137	140	71	123
ZDHHC23	74	74	40	22	215	197	138	163
ZDHHC24	237	299	121	65	73	52	44	45
ZDHHC3	83	115	57	20	846	768	594	776
ZDHHC4	73	96	38	19	487	412	385	440
ZDHHC5	325	377	142	88	843	651	655	851
ZDHHC6	178	207	147	87	814	728	551	683
ZDHHC7	140	148	81	46	574	481	375	471
ZDHHC8	151	171	60	39	341	294	175	263
ZDHHC9	440	541	218	122	380	315	243	277
ZEB1	596	624	299	236	437	354	370	528
ZEB2	344	446	231	130	364	328	245	385
ZER1	771	979	379	224	516	391	350	488
ZFAND1	261	299	124	81	653	614	473	624
ZFAND2A	12	17	12	10	136	128	97	131
ZFAND2B	134	139	60	38	244	221	199	247
ZFAND3	602	728	274	177	82	81	53	70
ZFAND4	89	96	45	29	419	377	263	369
ZFAND5	364	410	190	121	512	438	329	400
ZFAND6	736	807	394	269	511	422	475	561
ZFAT	158	216	87	69	472	432	318	497
ZFC3H1	750	737	367	281	1976	1825	1001	1420
ZFHX2	53	59	36	20	86	62	25	34
ZFHX3	384	753	260	275	626	515	240	343
ZFHX4	677	920	519	306	2683	2143	1268	1705
ZFP1	156	184	106	67	356	324	255	295
ZFP14	187	237	95	78	101	69	42	74
ZFP28	88	85	63	38	86	80	50	77
ZFP30	503	670	350	284	337	298	237	289
ZFP36L1	354	477	181	102	70	56	33	38
ZFP36L2	474	750	302	209	114	78	72	75
ZFP37	85	64	36	24	134	105	80	88
ZFP62	195	242	97	81	791	707	596	718
ZFP64	589	711	294	176	644	526	395	547
ZFP69	73	68	29	21	193	154	134	163
ZFP69B	33	28	12	9	107	97	44	68
ZFP90	151	156	68	49	471	413	273	357
ZFP91	32	73	18	14	246	228	151	166
ZFPL1	205	332	132	89	191	156	172	205
ZFPM2	110	145	63	45	106	105	56	68
ZFR	3493	4151	1934	1298	3989	3557	3267	3839
ZFX	412	622	345	228	3003	2538	1910	2351
ZFYVE1	156	198	93	64	182	174	109	142
ZFYVE16	1180	1392	710	426	2351	2142	1765	2240
ZFYVE19	192	217	124	74	202	214	176	196
ZFYVE21	435	490	199	118	163	181	95	153
ZFYVE26	307	287	168	88	1656	1365	946	1248
ZFYVE27	322	490	196	96	292	252	211	264
ZFYVE28	43	50	26	21	73	52	37	38
ZFYVE9	421	495	164	123	1605	1506	996	1295
ZGPAT	49	75	45	10	52	66	44	55
ZGRF1	300	292	193	150	1928	1770	1309	1606
ZHX1	315	317	160	99	1647	1592	1177	1478
ZHX2	182	229	84	64	246	166	149	197
ZHX3	181	250	116	41	489	424	344	412
ZIC2	1151	1615	619	411	453	376	311	423
ZIC3	5	10	5	4	178	171	152	166
ZIC5	518	682	374	206	402	294	262	373
ZKSCAN1	459	681	294	203	788	674	497	630
ZKSCAN2	214	295	142	94	703	586	439	563
ZKSCAN3	93	118	58	31	214	214	136	147
ZKSCAN4	112	112	69	67	263	262	181	241
ZKSCAN5	196	267	133	64	734	558	506	632
ZKSCAN8	372	520	269	188	1051	910	647	864
ZMAT2	1405	1732	831	548	837	915	700	880
ZMAT3	225	315	138	80	93	80	67	94
ZMAT5	316	411	162	113	160	158	153	151
ZMIZ1	347	403	172	99	169	104	45	43
ZMIZ2	368	526	200	116	268	216	152	197
ZMPSTE24	2299	2793	1171	746	1649	1504	1318	1650
ZMYM1	743	841	451	319	1616	1448	1123	1430
ZMYM2	1423	1604	752	526	2064	1778	1362	1674
ZMYM3	1297	1563	685	377	1126	939	644	906
ZMYM4	1244	1554	706	469	3289	2860	2274	2928
ZMYM5	105	98	63	31	311	272	207	260
ZMYM6	103	98	49	23	227	229	191	249
ZMYND11	550	693	251	178	751	739	571	749
ZMYND19	517	714	265	167	548	496	344	475
ZMYND8	980	1161	630	427	874	744	468	635
ZNF10	71	72	48	29	70	70	51	60
ZNF100	204	286	191	115	439	357	293	431
ZNF101	72	86	54	31	213	198	169	162
ZNF106	1085	1157	497	304	2530	2330	1655	2086
ZNF107	196	221	115	85	641	626	358	528
ZNF112	63	85	55	35	156	116	148	159
ZNF117	27	14	14	5	162	159	129	152
ZNF12	314	353	176	137	730	669	470	559
ZNF121	511	650	290	200	1297	1170	942	1097
ZNF124	57	63	41	29	661	607	436	562
ZNF131	275	349	149	117	904	870	681	851
ZNF132	0	0	0	0	62	46	27	50
ZNF133	125	148	75	48	372	345	243	331
ZNF134	213	241	146	71	281	243	207	249
ZNF136	214	238	148	92	180	136	137	149
ZNF138	99	98	33	33	265	227	182	242
ZNF14	70	94	61	48	227	158	126	197
ZNF140	157	187	108	81	281	210	203	254
ZNF142	666	852	467	253	1171	996	539	751
ZNF143	505	525	336	195	528	459	437	556
ZNF146	1460	1687	728	538	2038	1874	1509	1766
ZNF148	474	508	207	132	1067	980	792	991
ZNF155	149	188	124	102	89	92	54	83
ZNF16	109	143	83	55	304	244	218	278
ZNF160	132	111	91	66	120	89	70	91
ZNF165	90	80	48	36	234	207	163	180
ZNF169	18	25	11	12	152	151	71	94
ZNF17	68	78	38	26	229	199	162	178
ZNF174	102	104	59	35	131	98	93	144
ZNF175	87	102	68	38	266	222	155	221
ZNF18	38	81	29	26	187	190	150	194
ZNF180	174	202	129	79	482	475	343	412
ZNF181	116	150	90	55	114	111	100	137
ZNF182	166	179	110	60	323	347	194	251
ZNF184	226	245	111	86	558	483	409	513
ZNF185	37	34	24	15	51	38	31	35
ZNF189	162	189	113	84	720	580	481	607
ZNF19	19	17	22	5	55	63	31	47
ZNF195	328	328	219	128	972	913	703	826
ZNF197	185	219	107	78	681	600	431	572
ZNF2	44	59	31	14	149	98	84	117
ZNF200	256	331	168	125	246	227	182	222
ZNF202	46	69	35	19	439	369	273	305
ZNF205	89	173	42	34	288	273	261	274
ZNF207	3771	4311	2521	1774	3174	2769	2883	3577
ZNF211	92	118	54	31	268	250	185	243
ZNF212	147	195	101	89	215	176	121	181
ZNF213	44	42	29	13	101	80	50	64
ZNF214	33	32	18	15	133	121	114	121
ZNF215	126	128	61	48	416	358	279	351
ZNF217	752	858	482	284	382	344	195	296
ZNF219	42	65	42	24	146	139	112	105
ZNF22	3	2	1	1	227	158	206	252
ZNF221	226	304	153	105	105	80	59	53
ZNF222	112	182	89	71	72	88	55	67
ZNF224	426	536	333	180	402	387	264	366
ZNF225	148	220	158	94	153	162	120	139
ZNF226	524	611	394	293	311	235	217	319
ZNF227	657	893	506	319	491	396	340	428
ZNF23	41	54	19	20	420	384	312	396
ZNF230	143	156	110	64	95	103	45	91
ZNF232	83	94	51	34	221	177	174	213
ZNF234	336	365	147	127	210	147	122	158
ZNF235	58	54	37	29	252	192	127	175
ZNF236	153	198	94	39	795	680	505	675
ZNF239	250	292	140	82	204	154	163	186
ZNF24	669	976	447	309	1097	1047	936	1217
ZNF248	83	85	25	22	168	151	92	112
ZNF25	45	46	18	7	44	52	37	57
ZNF250	69	78	47	31	198	195	138	138
ZNF251	139	135	99	62	501	525	303	382
ZNF254	147	157	93	60	236	231	167	234
ZNF256	155	243	122	89	154	105	85	100
ZNF26	104	125	72	62	267	190	152	233
ZNF260	468	540	222	132	260	275	170	232
ZNF263	134	187	84	55	631	613	472	528
ZNF264	145	202	89	47	359	332	225	286
ZNF266	74	120	52	47	545	557	368	470
ZNF267	314	277	189	142	869	813	649	755
ZNF268	218	296	170	132	637	522	497	568
ZNF273	82	83	47	42	216	158	169	184
ZNF274	311	418	203	127	254	280	227	312
ZNF275	272	338	130	85	337	271	192	228
ZNF276	41	52	32	18	742	601	342	484
ZNF277	626	631	269	173	570	481	381	432
ZNF28	69	100	51	35	155	138	141	192
ZNF280B	82	108	35	14	289	230	175	234
ZNF280C	381	448	222	180	782	651	560	739
ZNF280D	47	45	25	21	108	95	98	97
ZNF281	767	943	466	325	1440	1270	1184	1461
ZNF282	704	997	485	296	676	612	402	530
ZNF283	184	214	145	106	342	346	206	299
ZNF286A	49	42	31	12	93	83	65	50
ZNF287	71	76	50	26	95	89	72	107
ZNF292	647	784	530	313	2786	2490	1898	2500
ZNF3	184	290	157	99	636	645	427	520
ZNF30	86	109	81	57	225	233	140	168
ZNF300	72	92	42	22	365	362	228	304
ZNF302	362	439	237	143	355	315	292	355
ZNF304	152	188	106	71	207	191	167	184
ZNF316	182	304	102	83	253	256	137	204
ZNF317	257	379	196	107	786	678	501	646
ZNF318	740	908	400	272	1769	1617	994	1299
ZNF319	101	128	65	34	64	34	37	33
ZNF32	109	112	44	34	454	442	351	400
ZNF322	27	23	9	7	69	61	69	82
ZNF324	71	113	41	17	181	175	134	178
ZNF324B	40	54	25	17	110	109	85	86
ZNF326	1960	2160	979	655	1186	1227	650	828
ZNF329	68	72	36	28	52	50	41	41
ZNF330	689	875	438	301	1004	988	757	953
ZNF333	47	76	32	17	118	99	73	98
ZNF335	372	406	266	144	691	531	498	634
ZNF337	175	171	89	73	825	755	508	583
ZNF33A	220	217	158	99	753	651	482	649
ZNF33B	74	85	42	24	782	725	579	685
ZNF34	19	18	10	3	78	52	38	56
ZNF341	49	71	38	16	64	62	58	63
ZNF343	49	81	43	26	330	279	223	268
ZNF345	88	106	57	39	95	66	46	55
ZNF346	392	411	162	106	560	446	330	442
ZNF35	132	137	106	52	618	551	379	475
ZNF350	41	68	57	36	108	90	84	103
ZNF354A	128	123	68	39	244	204	216	245
ZNF354B	86	79	48	36	452	366	272	328
ZNF358	170	256	64	51	288	288	182	249
ZNF362	180	211	80	51	74	65	53	86
ZNF367	134	189	80	48	283	255	157	214
ZNF37A	118	128	55	48	443	390	244	364
ZNF382	314	338	165	113	90	86	76	74
ZNF383	90	114	60	51	138	129	88	89
ZNF384	573	769	380	226	346	264	251	296
ZNF391	34	45	18	6	141	121	82	111
ZNF394	174	212	125	84	449	449	335	381
ZNF395	205	271	109	71	144	125	94	138
ZNF397	139	153	92	69	362	347	210	278
ZNF398	393	440	213	123	417	332	264	383
ZNF404	71	67	36	32	39	49	36	38
ZNF407	239	278	161	110	998	904	576	757
ZNF408	133	204	119	68	270	243	202	256
ZNF41	65	91	42	34	297	244	218	261
ZNF410	368	455	227	114	956	852	697	790
ZNF414	149	204	109	60	52	51	29	54
ZNF416	100	156	64	42	134	108	97	87
ZNF417	25	41	20	16	101	113	51	91
ZNF419	65	72	41	19	107	85	64	94
ZNF420	281	349	192	115	260	239	200	254
ZNF423	59	77	21	23	67	57	33	37
ZNF425	39	38	29	16	60	58	39	60
ZNF426	192	240	111	82	148	133	100	108
ZNF428	896	1211	430	281	518	506	326	406
ZNF430	103	130	79	52	381	366	218	273
ZNF431	74	100	58	45	343	343	242	309
ZNF432	39	48	31	29	241	248	150	178
ZNF436	161	234	90	76	251	208	165	183
ZNF44	67	82	44	28	120	115	70	105
ZNF440	103	133	66	53	225	205	147	203
ZNF441	76	64	51	37	44	52	28	41
ZNF443	43	49	19	21	88	73	64	73
ZNF444	203	296	125	74	78	83	36	37
ZNF445	305	364	128	90	1222	1024	645	823
ZNF446	83	127	41	39	129	117	96	102
ZNF449	111	159	52	44	212	176	137	172
ZNF45	187	228	144	101	449	385	324	415
ZNF451	1023	1245	687	399	1734	1551	1189	1619
ZNF460	1089	1448	726	433	1593	1330	950	1163
ZNF461	115	128	83	40	135	90	82	94
ZNF462	368	404	228	156	148	115	64	72
ZNF468	69	67	48	26	186	152	149	196
ZNF470	34	49	24	22	115	101	62	89
ZNF473	153	169	110	57	564	534	408	509
ZNF48	211	304	126	70	525	501	339	429
ZNF480	191	198	120	93	368	365	234	350
ZNF483	424	500	273	225	392	393	235	285
ZNF484	96	121	57	57	524	500	374	432
ZNF485	108	161	72	55	176	165	109	131
ZNF490	132	113	93	55	115	120	74	81
ZNF493	28	24	26	17	100	81	58	99
ZNF496	44	84	31	22	309	285	168	228
ZNF497	17	20	13	4	53	38	26	42
ZNF500	72	81	46	29	173	148	114	157
ZNF502	23	23	16	10	58	67	41	73
ZNF503	648	1095	602	352	1041	864	681	995
ZNF507	1258	1445	781	553	1354	1145	667	891
ZNF510	86	82	72	44	194	218	158	211
ZNF511	121	162	80	38	178	165	110	137
ZNF512	476	534	249	175	902	751	544	710
ZNF512B	555	830	283	142	935	879	670	874
ZNF513	64	75	37	32	166	148	128	134
ZNF514	56	45	20	20	163	144	95	109
ZNF516	180	225	96	56	238	218	157	176
ZNF517	10	21	9	5	48	36	26	27
ZNF518A	520	597	285	197	2572	2354	1800	2249
ZNF518B	430	442	170	128	564	466	473	522
ZNF519	26	34	22	15	212	204	132	185
ZNF521	89	63	48	33	125	112	85	107
ZNF526	242	301	176	88	230	202	195	240
ZNF527	205	243	166	94	190	161	123	146
ZNF529	473	538	277	237	365	393	224	294
ZNF530	107	161	104	52	153	163	117	134
ZNF532	0	1	0	0	282	243	208	266
ZNF536	374	485	290	155	149	155	88	130
ZNF540	41	44	29	14	69	69	44	47
ZNF543	258	339	161	105	295	268	210	271
ZNF546	103	146	92	39	261	223	134	199
ZNF548	124	154	70	59	156	159	119	153
ZNF549	105	132	63	34	145	125	104	91
ZNF550	62	83	48	26	115	121	79	104
ZNF551	238	341	207	117	373	356	234	295
ZNF552	33	53	24	19	121	133	92	98
ZNF554	50	58	28	22	179	146	89	125
ZNF555	65	74	36	17	136	116	113	114
ZNF557	212	241	157	108	386	339	291	340
ZNF559	52	63	48	36	334	293	232	251
ZNF561	142	149	80	47	472	400	327	400
ZNF562	116	114	67	33	331	276	238	273
ZNF564	102	135	69	58	270	248	158	192
ZNF565	51	72	42	27	65	54	49	55
ZNF566	399	477	293	178	187	164	106	162
ZNF567	491	484	284	193	347	296	235	281
ZNF568	276	319	148	106	183	178	116	150
ZNF569	347	435	187	134	264	290	215	247
ZNF57	72	61	40	33	220	177	149	189
ZNF570	222	237	163	89	126	129	91	110
ZNF571	146	152	76	63	136	106	73	82
ZNF573	183	283	138	88	253	230	143	154
ZNF574	496	659	406	212	372	373	326	332
ZNF576	187	244	111	75	113	112	101	127
ZNF577	4	9	5	2	113	88	58	98
ZNF581	162	262	111	66	179	177	165	206
ZNF582	46	42	20	15	61	57	48	52
ZNF583	40	59	17	20	101	101	74	108
ZNF584	112	163	60	47	370	298	218	276
ZNF585A	100	115	72	36	62	66	35	53
ZNF585B	157	175	104	64	108	67	49	63
ZNF586	98	108	51	37	135	112	79	90
ZNF587	25	57	23	21	176	158	88	116
ZNF587B	40	53	26	16	490	463	284	328
ZNF589	231	247	158	90	504	439	323	444
ZNF592	317	389	181	97	883	608	458	616
ZNF593	484	636	282	166	327	340	211	270
ZNF594	86	97	43	23	344	327	231	281
ZNF597	83	80	50	37	56	53	27	32
ZNF598	742	991	332	213	998	878	658	829
ZNF605	183	201	97	62	94	62	54	79
ZNF606	109	115	65	44	106	99	75	91
ZNF607	500	540	304	202	196	198	121	153
ZNF608	439	575	346	210	500	463	350	461
ZNF609	491	589	239	140	748	672	420	541
ZNF611	29	37	15	14	152	124	86	102
ZNF613	39	59	33	14	138	132	96	143
ZNF614	142	163	101	52	347	297	240	304
ZNF615	73	112	50	30	224	205	136	211
ZNF616	140	172	149	73	347	310	234	324
ZNF618	283	382	126	79	414	342	205	254
ZNF619	50	69	44	22	178	172	131	171
ZNF620	159	205	95	67	619	537	415	496
ZNF621	39	41	27	13	515	453	297	431
ZNF622	703	925	457	321	612	573	471	603
ZNF623	187	230	116	56	391	385	247	344
ZNF624	57	61	41	29	188	164	123	181
ZNF627	156	156	98	67	185	183	140	165
ZNF628	66	138	50	30	74	57	35	35
ZNF629	347	510	260	168	555	543	375	428
ZNF638	1680	1942	1173	819	7621	7410	5696	7437
ZNF639	434	489	202	135	999	928	779	892
ZNF641	97	130	45	29	188	145	102	127
ZNF644	1142	1322	707	544	4593	4088	3659	4508
ZNF646	132	202	111	88	635	551	434	533
ZNF649	141	206	92	65	288	222	175	237
ZNF652	127	189	67	60	436	400	212	263
ZNF653	60	73	33	18	81	79	60	49
ZNF654	145	180	120	66	813	773	451	608
ZNF655	231	282	142	98	1058	807	716	872
ZNF658	9	9	2	5	58	52	47	57
ZNF664	398	530	179	120	1247	1126	745	981
ZNF668	165	228	120	55	255	168	153	191
ZNF669	67	72	36	21	124	150	104	157
ZNF670	56	55	34	23	96	79	70	83
ZNF672	19	39	33	17	108	109	89	135
ZNF674	24	23	11	6	79	75	56	61
ZNF675	160	142	106	79	358	326	201	287
ZNF678	140	197	105	63	916	884	700	909
ZNF680	114	119	81	50	330	342	198	287
ZNF684	107	128	61	54	107	114	97	94
ZNF687	650	849	429	265	920	777	616	781
ZNF688	10	28	5	4	79	81	56	55
ZNF689	138	233	118	89	414	375	348	463
ZNF691	114	178	77	36	170	145	96	118
ZNF692	51	64	28	11	299	297	246	240
ZNF695	50	51	20	20	206	181	108	124
ZNF696	65	113	51	35	75	82	59	43
ZNF697	125	159	62	39	103	128	65	80
ZNF699	56	54	27	21	93	74	50	62
ZNF7	183	229	149	84	577	543	407	534
ZNF70	60	98	42	13	258	219	138	173
ZNF700	96	121	58	43	215	188	128	177
ZNF701	31	24	21	24	65	47	50	64
ZNF703	3234	4958	2170	1321	659	487	218	294
ZNF704	65	66	21	19	198	200	130	211
ZNF706	180	178	65	54	74	65	56	106
ZNF707	66	106	47	46	135	100	67	90
ZNF708	71	107	63	64	313	297	182	234
ZNF71	66	72	45	23	192	151	122	127
ZNF710	94	153	61	42	197	166	137	135
ZNF711	7319	8110	3472	2447	1116	985	827	1029
ZNF713	14	8	9	3	85	86	39	84
ZNF714	145	162	75	58	819	738	555	704
ZNF717	8	27	10	10	595	461	317	387
ZNF720	54	67	40	21	98	91	66	82
ZNF721	197	265	165	121	1914	1736	914	1272
ZNF724	59	55	54	21	117	101	89	94
ZNF736	20	33	27	10	331	315	212	292
ZNF738	0	0	0	2	118	127	74	90
ZNF74	144	189	81	55	532	441	431	501
ZNF740	203	240	113	51	270	238	158	214
ZNF746	301	440	188	99	253	254	187	229
ZNF749	136	169	90	41	345	257	164	247
ZNF75A	46	82	47	29	225	174	139	184
ZNF75D	18	28	21	14	233	250	184	224
ZNF76	186	181	93	60	409	350	319	394
ZNF761	76	82	55	33	268	256	209	262
ZNF764	56	87	40	26	152	134	86	93
ZNF765	75	89	50	33	199	189	187	242
ZNF766	102	123	73	50	193	150	126	176
ZNF768	592	772	267	191	1895	1704	1461	1781
ZNF77	79	64	19	17	261	223	135	193
ZNF770	1034	1036	360	254	1648	1464	937	1286
ZNF771	134	194	88	47	112	133	77	100
ZNF772	190	250	121	109	97	116	94	97
ZNF773	356	208	431	68	80	80	59	64
ZNF774	27	28	23	11	113	99	66	61
ZNF775	50	69	18	13	52	40	34	38
ZNF776	180	198	114	93	171	191	137	187
ZNF777	316	479	241	136	339	299	259	279
ZNF778	87	116	58	35	510	397	290	391
ZNF780A	190	163	107	70	413	391	319	379
ZNF780B	116	138	80	64	293	305	140	210
ZNF782	39	47	27	20	379	307	241	325
ZNF783	69	84	39	17	264	235	155	184
ZNF786	114	155	87	49	234	215	151	200
ZNF787	169	270	110	59	139	140	118	100
ZNF789	22	39	23	12	191	184	123	154
ZNF79	58	85	59	45	208	193	170	174
ZNF790	111	155	87	63	185	183	104	125
ZNF791	278	341	197	147	583	508	340	410
ZNF792	231	313	148	100	118	115	80	89
ZNF799	35	34	23	12	71	58	69	52
ZNF8	246	350	170	109	390	317	202	248
ZNF800	510	586	233	179	817	762	587	766
ZNF804A	18	33	9	10	69	55	30	45
ZNF805	85	115	40	32	248	253	145	209
ZNF81	85	130	64	40	325	325	219	300
ZNF814	9	7	3	3	111	109	49	83
ZNF816	46	41	29	30	100	81	74	79
ZNF821	57	57	30	17	117	101	76	93
ZNF823	60	95	54	31	156	135	114	148
ZNF827	83	92	61	28	222	191	94	118
ZNF829	401	453	295	207	104	75	52	67
ZNF83	39	28	30	24	51	42	27	46
ZNF830	238	290	94	86	361	323	230	307
ZNF836	18	37	14	14	57	32	27	29
ZNF839	160	178	81	68	510	432	314	375
ZNF84	267	283	157	116	463	432	309	412
ZNF841	75	85	59	26	403	307	255	287
ZNF845	105	107	96	43	468	431	350	469
ZNF850	614	714	389	269	471	377	262	343
ZNF852	29	55	32	18	255	253	145	154
ZNF862	36	23	20	17	74	62	57	65
ZNF875	410	441	300	211	308	246	168	218
ZNF879	40	43	23	10	93	95	81	111
ZNF888	39	30	25	18	145	132	98	159
ZNF891	43	43	23	11	176	173	84	101
ZNF91	111	136	90	78	112	84	68	84
ZNF92	161	197	115	73	570	546	440	618
ZNFX1	276	340	157	109	601	515	397	465
ZNHIT1	1051	1396	548	329	545	533	391	393
